id,name,email,language_id,description,latitude,longitude,type_id,subtype_id,subtype_google,phone_number,website_address,from_google_place,valid,created_at,updated_at,address,image_file_name,image_content_type,image_file_size,image_updated_at
77,Localiza,,2,É uma rede brasileira de lojas especializadas em aluguel de carros. Oferece uma maior variedade de lojas e modelos de automóveis.,-5.8556,-35.19927000000001,8,12,,(84) 4005-0400,www.localiza.com/,true,true,2016-03-28T12:44:20.303Z,2016-06-06T14:12:43.785Z,"Avenida Engenheiro Roberto Freire, 1452 - Capim Macio, Natal - RN, Bra sil",locadora-2.png,image/png,6287,2016-06-06T14:12:43.691Z
90,Hospital PAPI - Pronto Socorro e Clínica Infantil de Natal Ltda.,,1,The hospital provides various services has emergency care. It is a reference in pediatrics and serves several health insurances.,-5.791881,-35.19883600000003,2,22,,(84) 4005-9000,www.hospitalpapi.com.br,true,true,2016-03-28T12:44:35.805Z,2016-03-28T12:44:35.805Z,"Av. Afonso Pena, 766 - Tirol, Natal - RN, Brazil",,,,
91,Dom Vinicius,contato@domvinicius.com.br,2,"Uma homenagem ao compositor e poeta Vinícius de Moraes, com frases e fotos que enfeitam as paredes ao som de muita bossa nova. Um cardápio diversificado com petiscos, grelhados e frutos do mar. Nas sextas também abre das 12:00 às 16:00.",-5.79786,-35.198248000000035,9,87,,(84) 3201 4310,www.domvinicius.com.br,true,true,2016-03-28T12:44:37.500Z,2016-03-28T12:44:37.500Z,"R. Ângelo Varela, 1041 - Tirol, Natal - RN, 59015-010",resource,image/jpeg,124908,2016-03-28T12:44:37.365Z
92,Localiza,,1,It is a Brazilian car rental company which offers a great variety of shops and car models around Brazil and Latin America.,-5.8556,-35.19927000000001,2,85,,(84) 4005-0400,www.localiza.com/,true,true,2016-03-28T12:44:38.408Z,2016-03-28T12:44:38.408Z,"Avenida Engenheiro Roberto Freire, 1452 - Capim Macio, Natal - RN, Bra sil",resource,image/jpeg,14607,2016-03-28T12:44:38.279Z
94,Barreira do Inferno,clbi@clbi.cta.br,1,"Inaugurated in 1965, it was the first center of rocket launches from South America.",-5.9235,-35.16833299999996,4,102,,(84) 3216-1400,www.clbi.cta.br,true,true,2016-03-28T12:44:40.993Z,2016-03-28T12:44:40.993Z,"Rodovia RN 063 - Km 11 CEP: 59140-970 RN, Brasil",resource,image/jpeg,96162,2016-03-28T12:44:40.819Z
102,Hospital do Coração,,2,"Além de ser referencia Cardioclínica, possui diversos serviços como consultas médicas em outras especialidades e pronto-atendimento (a emergência é aberta 24h).  Atende a diversos convênios.",-5.824492,-35.206848000000036,8,34,,(84) 4009-2000,hospitaldocoracao.com.br/,true,true,2016-03-28T12:44:50.240Z,2016-03-28T12:44:50.240Z,"Rua Auris Coelho, 235 - Lagoa Nova, Natal - RN, Brazil",resource,image/jpeg,186413,2016-03-28T12:44:50.103Z
104,D Beach Resort,,1,It is located in Ponta Negra seafront. It has outdoor pools in a quiet and peaceful environment.,-5.884081,-35.16812700000003,5,2,,(84) 3204-1313,,true,true,2016-03-28T12:44:53.082Z,2016-03-28T12:44:53.082Z,"Rua da Praia, 150A - Ponta Negra, Natal - RN, Brazil",resource,image/jpeg,61070,2016-03-28T12:44:52.776Z
106,Biblioteca Central Zila Mamede,bcdir@bczm.ufrn.br,2,"A Biblioteca Central Zila Mamede se encontra dentro do campus Central da Universidade Federal do Rio Grande do Norte. Seu acervo contém livros técnicos e didáticos, coleções de referência, de multimeios e de material especial. A biblioteca é aberta ao público para consulta.",-5.846283,-35.20840399999997,10,129,,(84) 3215-3841,www.bczm.ufrn.br,true,true,2016-03-28T12:44:55.799Z,2016-03-28T12:44:55.799Z,"Avenida Senador Salgado Filho, 3000 - Candelária, Natal - RN, Brasil",resource,image/jpeg,944109,2016-03-28T12:44:55.176Z
107,Frasqueirão,,2,"O Estádio Maria Lamas Farache, apelidado de Frasqueirão, está localizado na Rota do Sol em Natal, é o estádio oficial do ABC Futebol Clube.",-5.889047,-35.179381000000035,10,77,,,www.abcfc.com.br/estrutura#.U45Knvnxr_c,true,true,2016-03-28T12:44:57.113Z,2016-04-02T14:08:55.407Z,"Rua Antônio Lourenço, Rota do Sol - Ponta Negra, Natal - RN, Brasil",resource,image/jpeg,158822,2016-03-28T12:44:56.953Z
89,Ocean Palace Beach Resort & Bungalows,reservas@oceanpalace.com.br,2,"Com a vista deslumbrante da Via Costeira, o Hotel oferece excelência e conforto ao redor de belezas naturais.",-5.862159,-35.18060000000003,11,76,,,www.oceanpalace.com.br/,true,true,2016-03-28T12:44:35.725Z,2016-04-03T01:00:00.825Z,"Av. Sen. Dinarte Mariz, 7829 Ponta Negra, Natal - RN, CEP:59090-002",resource,image/jpeg,198080,2016-03-28T12:44:35.555Z
96,D Beach Resort Natal,,2,"Está localizado à beira mar de Ponta Negra, num ambiente tranquilo e calmo.",-5.884081,-35.16812700000003,11,76,,,dbeachresort.com,true,true,2016-03-28T12:44:43.579Z,2016-04-03T01:02:49.021Z,"Rua da Praia, 150A - Ponta Negra, Natal - RN, Brazil",resource,image/jpeg,61070,2016-03-28T12:44:43.465Z
105,Hiper Bompreço,,1,Walmart Supermarket. ,-5.814578,-35.21175600000004,4,1,,(84) 3209-1101,www.walmart.com.br,true,true,2016-03-28T12:44:53.211Z,2016-04-08T17:24:12.675Z,"Lagoa Nova, Natal - RN, Brasil",,,,
103,Shopping Cidade Jardim,contato@shoppingcidadejardim.com.br,1,Mall located in one of the busiest avenues of Natal gathering leisure and shopping.,-5.85117,-35.20548500000001,4,122,,(84) 3217-1260,http://shoppingcidadejardim.com.br,true,true,2016-03-28T12:44:51.765Z,2016-04-08T17:30:37.307Z,"Avenida Engenheiro Roberto Freire, 2920 Capim Macio, Natal - RN, Brasil",resource,image/jpeg,92325,2016-03-28T12:44:51.576Z
101,Hiper Bompreço,,2,Supermercado da rede Wal-mart.,-5.814578,-35.21175600000004,10,110,,(84) 3209-1101,www.walmart.com.br,true,true,2016-03-28T12:44:48.901Z,2016-04-08T17:30:48.632Z,"Lagoa Nova, Natal - RN, Brasil",resource,image/jpeg,142160,2016-03-28T12:44:48.757Z
93,Galpão 29,galpao_29@gmail.com,2,"Ambiente de open minds, de sorrisos, amigos… Lugar de tantos temas, versões, sempre com foco inovador e brilhante de apresentar a música na sua melhor qualidade",-5.775272,-35.205512999999996,10,65,,(84) 9135-2006,www.galpao29.com,true,true,2016-03-28T12:44:39.774Z,2016-05-11T04:21:53.468Z,"Rua Chile, 29 - Ribeira, Natal - RN, Brazil",resource,image/jpeg,213764,2016-03-28T12:44:39.624Z
111,Rifoles Praia Hotel,reservas@rifoles.com.br,1,Luxury 5 star Hotel in Ponta Negra seafront. One of the most famous spots in Natal.,-5.866741,-35.180116999999996,5,2,,(84) 3646-5000,www.rifoles.com.br/,true,true,2016-03-28T12:45:01.485Z,2016-03-28T12:45:01.485Z,"Rua Coronel Inácio Vale, 8847 - Praia de Ponta Negra, Natal - RN, CEP: 59.090-040",resource,image/jpeg,116834,2016-03-28T12:45:01.319Z
112,Hospital Unimed,atendimento@unimednatal.com.br,1,It has various services such as medical appointments and emergency care (the emergency works 24h).,-5.816524,-35.20461399999999,2,22,,(84) 3220-1500,www.unimednatal.com.br/hospital,true,true,2016-03-28T12:45:02.376Z,2016-03-28T12:45:02.376Z,"Av. Antônio Basílio, 3598 - Lagoa Nova, Natal - RN, Brasil",resource,image/jpeg,32121,2016-03-28T12:45:02.275Z
118,Biblioteca Pública Câmara Cascudo,bpcc.rn@bol.com.br,1,"Sustained by the state government through the Special Secretary of Culture - Foundation José Augusto. The collection includes books, magazines, etc..",-5.784337,-35.199839999999995,4,121,,(84) 3232-9746,bpcc.rn.zip.net/,true,true,2016-03-28T12:45:09.336Z,2016-03-28T12:45:09.336Z,"Rua Potengi, 535, Natal - RN, Brasil",resource,image/jpeg,66833,2016-03-28T12:45:09.080Z
120,Aeroporto Internacional Augusto Severo,,1,"Located in Parnamirim in the Brazilian state of Rio Grande do Norte. It was the main commercial airport in the state, operating from 1980 until May 31st, 2014. It was disabled for civil aviation, being replaced by the International Airport Governador Aluízio Alves.",-5.905174,-35.247412,4,102,,(84) 3087-1270,,true,true,2016-03-28T12:45:12.291Z,2016-03-28T12:45:12.291Z,"Rua Rio Xingu, s/n - Emaús, Parnamirim - RN, Brasil",resource,image/jpeg,247269,2016-03-28T12:45:12.116Z
121,Duekar Locadora de Veículos,,1,"Car rental service  and also offers information about tours in the city, if needed.",-5.853339,-35.20563099999998,2,85,,(84) 3217-0058,www.duekar.com.br/,true,true,2016-03-28T12:45:13.182Z,2016-03-28T12:45:13.182Z,"Avenida Ayrton Senna, 357 - Capim Macio, Natal - RN, Brasil",resource,image/jpeg,14607,2016-03-28T12:45:13.058Z
123,Mangai,,2,"Ambiente acolhedor com uma decoração especial, ideal para conhecer a deliciosa cozinha regional numa variedade de pratos.",-5.819748,-35.21225400000003,9,87,,(84) 3206-3344,www.mangai.com.br/,true,true,2016-03-28T12:45:15.257Z,2016-03-28T12:45:15.257Z,"Avenida Amintas Barros, 3300 - Lagoa Nova, Natal - RN, Brazil",resource,image/jpeg,37535,2016-03-28T12:45:15.142Z
127,Casa de Saúde São Lucas,,1,The hospital provides various services has emergency care (the emergency works 24h). Serves several health insurances.,-5.793636,-35.19985299999996,2,22,,(84) 3220-5433,www.casasaudesaolucas.com.br/,true,true,2016-03-28T12:45:19.142Z,2016-03-28T12:45:19.142Z,"Rua Maxaranguape, 614 - Pirol, Natal - RN, Brazil",,,,
149,Sorveteria Beijo Frio,,1,It is located at Roberto Freire Avenue it is well known for your service quality and good price.,-5.851479,-35.203931,1,27,,,,false,true,2016-03-28T12:48:07.400Z,2016-04-03T19:16:36.407Z,"CCAB SUL, Capim Macio, Natal/RN - CEP: 59078-902",resource,image/jpeg,41740,2016-03-28T12:48:07.217Z
125,Via Direta,,1,"It is located in front of the Natal Shopping. It offers many kind of public services and also great variety of stores, restaurants, and snack bars.
",-5.840499,-35.20971099999997,4,122,,(84) 3234-5252,www.viadiretashopping.com.br,true,true,2016-03-28T12:45:18.014Z,2016-04-08T17:30:37.321Z,"Avenida Senador Salgado Filho, 2233 - Lago Novo, Natal - RN, Brazil",resource,image/jpeg,187042,2016-03-28T12:45:17.753Z
122,Norte Shopping Natal,,2,"Contempla a bela vista do Rio Potengi, o shopping abriga 102 lojas em 36 mil metros quadrados, praça de alimentação, salas de cinema e hipermercado.",-5.757655 ,-35.24710700000003,10,94,,(84) 3674-8200,,true,true,2016-03-28T12:45:14.313Z,2016-05-18T03:07:12.633Z,"Rua Conselheiro Tristão, 2395 - Potengi, Natal - RN, Brasil",norte_shopping.jpg,image/jpeg,259747,2016-05-18T03:07:12.342Z
116,Banco Itaú S/A,,2,Alecrim-Natal-RN,-5.798896,-35.216905,8,40,,(84) 4004-48288,www.itau.com.br,true,true,2016-03-28T12:45:06.626Z,2016-06-06T12:39:02.662Z,"Avenida Presidente Bandeira, 670 - Alecrim, Natal - RN, Brasil- 59031-200
",Itaú.png,image/png,2067,2016-06-06T12:39:02.495Z
128,CVC,loja.2470@cvc.com.br,2,"Agência de turismo receptivo, nacional e internacional",-5.8178335,-35.2164071,8,68,,(84) 3615-1760,www.cvc.com.br/,true,true,2016-03-28T12:45:19.892Z,2016-04-22T15:35:21.540Z,"Av. Amintas Barros, 2372 - Lagoa Nova, Natal / RN, 59062-350",resource,image/jpeg,5165,2016-03-28T12:45:19.786Z
113,Taverna Pub,,2,"Pub temático com características medievais em sua arquitetura, decoração e ambientes.",-5.880595,-35.17609300000004,10,65,,(84) 3236-3696,www.tavernapub.com.br,true,true,2016-03-28T12:45:03.792Z,2016-05-11T04:26:14.438Z,"Rua Doutor Manoel Augusto Bezerra de Araújo, 500 - Alto da Ponta Negra, Natal - RN, Brasil",taverna.jpg,image/jpeg,122973,2016-05-11T04:26:14.210Z
117,Via Direta,,2,"Oferece muitos tipos de serviços públicos e também uma grande variedade de lojas, restaurantes e lanchonetes. Possui casa de cambio, parque infantil e lava jato, além de diversos outros serviços",-5.840499,-35.20971099999997,10,94,,(84) 3234-5252,www.viadiretashopping.com.br,true,true,2016-03-28T12:45:08.065Z,2016-05-18T02:51:41.457Z,"Avenida Senador Salgado Filho, 2233 - Lago Novo, Natal - RN, Brazil",via_direta.jpg,image/jpeg,21705,2016-05-18T02:51:41.355Z
108,Biblioteca Pública Municipal Esmeraldo Siqueira,bpmes@yahoo.com.br,2,"A biblioteca pública Municipal Esmeraldo Siqueira, foi criada pela Lei nº 4858, de 22 de julho de 1997 e inaugurada no dia 28 de maio de 1999. Encontra-se instalada na Fundação Cultural Capitania das Artes. Conta com um acervo de 10.000 livros, 1000 vídeos e 5000 gibis, 4000 discos, 1000 revistas, 300 fotografias, jornais, catálogos e obras de arte que estão à disposição do público na referida instituição.	",-5.782079,-35.20682499999998,10,129,,(84) 3232-4944,www.natal.rn.gov.br/funcarte/paginas/ctd-25.html,true,true,2016-03-28T12:44:58.313Z,2016-05-13T14:48:49.145Z,"Rua Câmara Cascudo - Cidade Alta, Natal/RN - 59025-280",resource,image/jpeg,80576,2016-03-28T12:44:58.136Z
114,Serra Dourada Auto locadora,comercial@serradourada.net,2,Aluguel de veículos em Ponta Negra.,-5.875718,-35.17946699999999,8,12,,(84) 3236-3636,www.serradourada.net,true,true,2016-03-28T12:45:04.878Z,2016-06-06T14:15:43.799Z,"Avenida Praia de Ponta Negra, 8880 - Ponta Negra, Natal - RN, Brasil",Locadora_Serra_Dourada.png,image/png,5331,2016-06-06T14:15:43.723Z
129,Hospital de Guarnição de Natal,,1,"It offers urgency and emergency assistance 24h, but it is a hospital dedicated to the army staff.",-5.804848,-35.202076000000034,2,22,,(84) 3092-6310,www.hgunatal.eb.mil.br/,true,true,2016-03-28T12:45:20.171Z,2016-03-28T12:45:20.171Z,"Avenida Hermes da Fonseca, 1385 - Tirol, Natal - RN, Brasil",,,,
133,Biblioteca Pública Câmara Cascudo,bpcc.rn@bol.com.br,2,"Mantida pelo governo do estado através da Secretaria Extraordinária da Cultura - Fundação José Augusto. O acervo possui livros, revistas, entre outros itens para livre consulta.",-5.784337,-35.199839999999995,10,129,,(84) 3232-9746,bpcc.rn.zip.net/,true,true,2016-03-28T12:45:25.268Z,2016-03-28T12:45:25.268Z,"Rua Potengi, 535, Natal - RN, Brasil",resource,image/jpeg,66833,2016-03-28T12:45:25.158Z
134,Casa de Saúde São Lucas,,2,O hospital presta diversos serviços. Possui pronto-atendimento (a emergência é aberta 24h). Atende a diversos convênios.,-5.793636,-35.19985299999996,8,34,,(84) 3220-5433,www.casasaudesaolucas.com.br/,true,true,2016-03-28T12:45:26.789Z,2016-03-28T12:45:26.789Z,"Rua Maxaranguape, 614 - Pirol, Natal - RN, Brazil",resource,image/jpeg,158390,2016-03-28T12:45:26.570Z
135,Mazzano,,2,"Cozinha italiana de alto padrão em Ponta Negra. De terça à sexta, fecha entre 15:30 e 18:00.",-5.873554,-35.17978500000004,9,87,,(84) 3219-5151,www.mazzano.com.br,true,true,2016-03-28T12:45:28.042Z,2016-03-28T12:45:28.042Z,"Av. Engenheiro Roberto Freire, 4330 - Ponta Negra, Natal - RN, 59092-000",resource,image/jpeg,86976,2016-03-28T12:45:27.856Z
136,Hospital PAPI - Pronto Socorro e Clínica Infantil de Natal Ltda.,,2,O hospital tem se especializado ao longo dos anos em pediatria. Possui diversos serviços como consultas médicas em outras especialidades e pronto-atendimento (a emergência é aberta 24h). Atende a diversos convênios.,-5.791881,-35.19883600000003,8,34,,(84) 4005-9000,www.hospitalpapi.com.br,true,true,2016-03-28T12:45:29.133Z,2016-03-28T12:45:29.133Z,"Av. Afonso Pena, 766 - Tirol, Natal - RN, Brazil",resource,image/jpeg,53646,2016-03-28T12:45:29.016Z
139,Hospital de Guarnição de Natal,,2,Atende pelos planos FUSEx PASS ou SAMEx-Cmb. Possui pronto-atendimento e a emergência atende 24h.,-5.804848,-35.202076000000034,8,34,,(84) 3092-6310,www.hgunatal.eb.mil.br/,true,true,2016-03-28T12:45:32.187Z,2016-03-28T12:45:32.187Z,"Avenida Hermes da Fonseca, 1385 - Tirol, Natal - RN, Brasil",resource,image/jpeg,28656,2016-03-28T12:45:32.057Z
140,Con Xin China,,2,"Culinária chinesa, massas artesanais entre vários petiscos.",-5.851623,-35.20363099999997,9,87,,(84) 3217-8977,www.conxinchina.com,true,true,2016-03-28T12:45:33.753Z,2016-03-28T12:45:33.753Z,"Rua Leôncio Etelvino de Medeiros, 2935 - Capim Macio, Natal - RN, Brasil",resource,image/jpeg,389572,2016-03-28T12:45:33.557Z
147,Palacete da Viúva Machado,,1,"Build in 1910 keep on your story a legend of Manuel Machado's Widow, who after his death, wasn't seen on the streets, influencing the population to create a legend that she kidnapped children.",-5.7782183,-35.203231,4,102,,,,false,true,2016-03-28T12:48:04.738Z,2016-03-28T12:48:04.738Z,"Avenida Tavares de Lira, Ribeira, Natal/RN - CEP: 59012-050",resource,image/png,370064,2016-03-28T12:48:04.501Z
148,Av. Prudente de Morais,,1,"One of the main avenues in Natal. On it you can find situated banks, restaurants, supermarkets, bars, clothing stores, modular furniture and decor, pharmacies, concessionaires and etc.",-5.7942408,-35.2036303,4,131,,,,false,true,2016-03-28T12:48:06.322Z,2016-03-28T12:48:06.322Z,"Avenida Prudente de Morais - de 505 a 1699 -, Tirol, Natal/RN - CEP: 59020-505",resource,image/jpeg,313306,2016-03-28T12:48:06.033Z
138,Mangai,,1,"It has a cozy atmosphere with a very typical northeast decoration, ideal to taste delicious regional cuisine since it has a great variety of dishes.",-5.819748,-35.212254,1,19,,,www.mangai.com.br/,true,true,2016-03-28T12:45:31.270Z,2016-04-03T19:28:28.961Z,"Avenida Amintas Barros, 3300 - Lagoa Nova, Natal - RN, Brazil",resource,image/jpeg,37535,2016-03-28T12:45:31.152Z
141,Supermercado Nordestão - Lagoa Nova,,1,The biggest and most traditional supermarket in Rio Grande do Norte.,-5.815767,-35.20659999999998,4,1,,(84) 3087-7300,www.nordestao.com.br,true,true,2016-03-28T12:45:34.655Z,2016-04-08T17:24:12.684Z,"Avenida Senador Salgado Filho, 1656 - Lagoa Nova, Natal - RN, Brasil",resource,image/jpeg,21954,2016-03-28T12:45:34.546Z
150,Teatro Riachuelo,,1,"Opened on December 9th, 2010, Natal, Rio Grande do Norte, the Riachuelo Theatre is located in Midway Mall.",60.46255689999988,21.0779175,4,84,,(84) 4008-3700,www.teatroriachuelo.com.br,false,true,2016-03-28T12:48:08.641Z,2016-03-28T12:48:08.641Z,"Avenida Vieira, 3775, Tirol, Natal/RN - CEP: 59015-900",resource,image/jpeg,68508,2016-03-28T12:48:08.491Z
151,Canto do Mangue,,1,"Picturesque spot of the city, is a central point to sale fish and seafood, administered by the fishermen themselves. For staying at the Potengi River margins, the place is an exotic, bucolic, and especially unusual attraction.",-5.772293599999999,-35.2018462,4,102,,(84) 3221-4917,,false,true,2016-03-28T12:48:09.746Z,2016-03-28T12:48:09.746Z,"Rua São João de Deus, Rocas, Natal/RN - CEP: 59010-690",resource,image/jpeg,85805,2016-03-28T12:48:09.615Z
152,Pink Elephant,,1,"Pink Elephant is present in various parts of the world like New York, Dubai, Southampton, St. Barths, Park City and São Paulo.",41.5800546,-83.42844099999998,4,56,,(84) 8118-0123,www.pinknatal.com.br,false,true,2016-03-28T12:48:10.707Z,2016-03-28T12:48:10.707Z,"Avenida Hermes da Fonseca, Tirol, Natal/RN - CEP: 59014-495",resource,image/jpeg,25034,2016-03-28T12:48:10.510Z
157,Drogaria Paiva,,1,Drugstore service.,-5.7932806,-35.2004119,2,24,,(84) 3212-2222,www.drogariapaiva.com.br/,false,true,2016-03-28T12:48:17.569Z,2016-03-28T12:48:17.569Z,"Rua Maxaranguape, Tirol, Natal/RN - CEP: 59020-160",resource,image/jpeg,27501,2016-03-28T12:48:17.457Z
159,La Bombonera Naturais ,marcelo.aufranc@labombonera.com.br,2,"Sorveteria com sorvetes feitos a maneira argentina,  além do sorvete, serve açaí.",-5.80607,-35.2082995,9,81,,(84) 3219-5656,,false,true,2016-03-28T12:48:20.108Z,2016-03-28T12:48:20.108Z,"Av. Engenheiro Roberto Freire, 3170, Natal - RN, CEP: 59090-000",resource,image/jpeg,138330,2016-03-28T12:48:19.759Z
161,Delegacia Especializada em Proteção ao Meio Ambiente,,1,Specialized in investigations and allegations concerning to depredations or crimes to the environment.,-5.86012,-35.192902,2,62,,(84) 3232-7402,,false,true,2016-03-28T12:48:21.206Z,2016-03-28T12:48:21.206Z,"Avenida Engenheiro Roberto Freire, 8790, Capim Macio, Natal/RN - CEP: 59082-400",,,,
162,Drogaria Irmã Dulce,,2,Serviço de farmácia.,-5.840678,-35.220716,8,18,,(84) 3206-6300,www.farmaciasirmadulce.com.br/,false,true,2016-03-28T12:48:21.962Z,2016-03-28T12:48:21.962Z,"Avenida Prudente de Morais, Lagoa Nova, Natal/RN - CEP: 59063-200",resource,image/jpeg,6798,2016-03-28T12:48:21.816Z
